"Ukazatel","IndicatorType","Druh zeleniny","DRUHZEMPLOD4","Roky","CasR","Území","Uz02","Hodnota"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2023","2023","Jihomoravský kraj","CZ064","61.15"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2023","2023","Olomoucký kraj","CZ071","25.52"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2023","2023","Zlínský kraj","CZ072","9.92"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2023","2023","Moravskoslezský kraj","CZ080","18.78"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Česko","CZ","403.99"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Hlavní město Praha","CZ010","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Středočeský kraj","CZ020","103.62"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Jihočeský kraj","CZ031","3.19"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Plzeňský kraj","CZ032","2.18"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Karlovarský kraj","CZ041","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Ústecký kraj","CZ042","89.54"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Liberecký kraj","CZ051","2.06"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Královéhradecký kraj","CZ052","12.39"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Pardubický kraj","CZ053","19.17"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Kraj Vysočina","CZ063","13.15"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Jihomoravský kraj","CZ064","110.5"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Olomoucký kraj","CZ071","25.03"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Zlínský kraj","CZ072","9.88"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2024","2024","Moravskoslezský kraj","CZ080","13.28"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Česko","CZ","306.78"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Hlavní město Praha","CZ010","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Středočeský kraj","CZ020","71.42"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Jihočeský kraj","CZ031","3.39"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Plzeňský kraj","CZ032","1.89"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Karlovarský kraj","CZ041","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Ústecký kraj","CZ042","72.55"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Liberecký kraj","CZ051","2.51"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Královéhradecký kraj","CZ052","12.17"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Pardubický kraj","CZ053","22.57"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Kraj Vysočina","CZ063","13.13"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Jihomoravský kraj","CZ064","70.22"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Olomoucký kraj","CZ071","13.72"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Zlínský kraj","CZ072","12.01"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Česnek","60105","2025","2025","Moravskoslezský kraj","CZ080","11.2"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Česko","CZ","1479.5"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Hlavní město Praha","CZ010","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Středočeský kraj","CZ020","1443.18"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Jihočeský kraj","CZ031","2.55"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Plzeňský kraj","CZ032","5.03"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Karlovarský kraj","CZ041","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Liberecký kraj","CZ051","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Kraj Vysočina","CZ063","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Jihomoravský kraj","CZ064","0.96"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Česko","CZ","3090.58"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Hlavní město Praha","CZ010","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Středočeský kraj","CZ020","3081.19"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Karlovarský kraj","CZ041","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Liberecký kraj","CZ051","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Královéhradecký kraj","CZ052","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Jihomoravský kraj","CZ064","0.08"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Olomoucký kraj","CZ071","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Zlínský kraj","CZ072","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Česko","CZ","964.14"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Hlavní město Praha","CZ010","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Středočeský kraj","CZ020","895.62"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Jihočeský kraj","CZ031","3.3"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Plzeňský kraj","CZ032","0.54"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Karlovarský kraj","CZ041","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Ústecký kraj","CZ042","3.26"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Liberecký kraj","CZ051","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Královéhradecký kraj","CZ052","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Pardubický kraj","CZ053","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Kraj Vysočina","CZ063","57.07"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Jihomoravský kraj","CZ064","0.55"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Olomoucký kraj","CZ071","0"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Zlínský kraj","CZ072","1.23"
"Sklizeň zemědělských plodin (t)","5906","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Moravskoslezský kraj","CZ080","2.57"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Česko","CZ","17.6467080153"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Středočeský kraj","CZ020","19.9334254144"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Jihočeský kraj","CZ031","0.2750809061"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Plzeňský kraj","CZ032","11.9761904762"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Jihomoravský kraj","CZ064","4"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Česko","CZ","19.0212949286"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Středočeský kraj","CZ020","19.1556729873"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Jihomoravský kraj","CZ064","1"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Česko","CZ","14.4787505631"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Středočeský kraj","CZ020","14.8576642336"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Jihočeský kraj","CZ031","8.4615384615"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Plzeňský kraj","CZ032","13.5"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Ústecký kraj","CZ042","3.9756097561"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Kraj Vysočina","CZ063","12.3796095445"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Jihomoravský kraj","CZ064","6.1111111111"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Zlínský kraj","CZ072","8.7857142857"
"Hektarový výnos (t/ha)","5908","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Moravskoslezský kraj","CZ080","11.6818181818"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Česko","CZ","83.84"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Hlavní město Praha","CZ010","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Středočeský kraj","CZ020","72.4"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Jihočeský kraj","CZ031","9.27"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Plzeňský kraj","CZ032","0.42"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Karlovarský kraj","CZ041","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Liberecký kraj","CZ051","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Kraj Vysočina","CZ063","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2023","2023","Jihomoravský kraj","CZ064","0.24"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Česko","CZ","162.48"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Hlavní město Praha","CZ010","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Středočeský kraj","CZ020","160.85"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Karlovarský kraj","CZ041","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Liberecký kraj","CZ051","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Královéhradecký kraj","CZ052","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Jihomoravský kraj","CZ064","0.08"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Olomoucký kraj","CZ071","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2024","2024","Zlínský kraj","CZ072","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Česko","CZ","66.59"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Hlavní město Praha","CZ010","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Středočeský kraj","CZ020","60.28"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Jihočeský kraj","CZ031","0.39"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Plzeňský kraj","CZ032","0.04"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Karlovarský kraj","CZ041","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Ústecký kraj","CZ042","0.82"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Liberecký kraj","CZ051","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Královéhradecký kraj","CZ052","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Pardubický kraj","CZ053","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Kraj Vysočina","CZ063","4.61"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Jihomoravský kraj","CZ064","0.09"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Olomoucký kraj","CZ071","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Zlínský kraj","CZ072","0.14"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Ostatní kořenová a cibulová zelenina","60199","2025","2025","Moravskoslezský kraj","CZ080","0.22"
"Sklizeň zemědělských plodin (t)","5906","   - Košťálová zelenina","608","2023","2023","Česko","CZ","52132.23"
"Sklizeň zemědělských plodin (t)","5906","   - Košťálová zelenina","608","2023","2023","Hlavní město Praha","CZ010","0"
